time,pl_lung,pl_liver,pl_heart,pl_muscle,pl_skin,pl_adipose,pl_bone,pl_brain,pl_kidney,pl_si,pl_li,pl_pancreas,pl_thymus,pl_spleen,adcplasma,dose
588.99,2.3310282493760596e-7,2.5359462110853585e-7,7.142054267771417e-9,1.3964676373361797e-8,7.029759040981375e-8,1.6893789171701706e-8,4.02273311541874e-8,1.7192423682820204e-8,1.1453939581179386e-7,7.484627632998658e-8,8.59346437667782e-8,2.390151364955599e-9,3.870058708274379e-8,6.971693104676683e-7,0.0008419584730285553,0.025 mg/kg
589.99,2.3303809961173393e-7,2.5350769660096183e-7,7.140054641778668e-9,1.3961764375933407e-8,7.028310032109015e-8,1.688970326403696e-8,4.02170644743398e-8,1.7188156609040454e-8,1.1450189286279583e-7,7.482251994306561e-8,8.591108720314875e-8,2.389388131227348e-9,3.8688031399013507e-8,6.969348258643518e-7,0.0008371617450032364,0.025 mg/kg
590.99,2.3295641551631937e-7,2.534021692863079e-7,7.137534611258346e-9,1.3957845151078152e-8,7.026353075406677e-8,1.6884414326345655e-8,4.0195986752116077e-8,1.718264144496312e-8,1.144560396959111e-7,7.479329392231593e-8,8.588127389432511e-8,2.388450013132119e-9,3.8672650590821726e-8,6.966494749600582e-7,0.0008324335627373787,0.025 mg/kg
591.99,2.328582871313376e-7,2.5327862126803926e-7,7.134510022227692e-9,1.395294918641007e-8,7.023903523878422e-8,1.6877959326677586e-8,4.0165253555009e-8,1.717591575341039e-8,1.1440209294526611e-7,7.475876719211188e-8,8.58453943733257e-8,2.3873424131287403e-9,3.86545317996196e-8,6.963148485503249e-7,0.0008277727881245065,0.025 mg/kg
592.99,2.3274422387035494e-7,2.5313759198701583e-7,7.1309965090029494e-9,1.3947105942796687e-8,7.020976183454575e-8,1.6870373709745137e-8,4.013463138905667e-8,1.7168016848663152e-8,1.1434030602635616e-7,7.47191038698324e-8,8.580363612835413e-8,2.3860705848090816e-9,3.8633760296453203e-8,6.959324091303155e-7,0.0008231778920782855,0.025 mg/kg
593.99,2.326146853381114e-7,2.5297957398002545e-7,7.127008155055604e-9,1.3940341969412834e-8,7.017584416609932e-8,1.6861689435769665e-8,4.0108656323104657e-8,1.715897840682193e-8,1.1427090723860796e-7,7.467445182616234e-8,8.575616799790525e-8,2.3846392619868834e-9,3.861041286995142e-8,6.955034932886584e-7,0.0008186472831764441,0.025 mg/kg
594.99,2.3247011576981582e-7,2.528050653237433e-7,7.122558593808767e-9,1.393268330283753e-8,7.013741351809958e-8,1.6851938007137868e-8,4.008542146268215e-8,1.714883291716758e-8,1.141941174820203e-7,7.462495558460017e-8,8.570315367196537e-8,2.383053068789911e-9,3.858456422349935e-8,6.950294597627353e-7,0.000814179553915157,0.025 mg/kg
595.99,2.3231096102141046e-7,2.5261456782756303e-7,7.117661511937062e-9,1.3924156116307056e-8,7.009460186956096e-8,1.6841151107252205e-8,4.006268477864131e-8,1.713761298170885e-8,1.1411015850423528e-7,7.457076037075491e-8,8.564475750941474e-8,2.381316651495441e-9,3.85562893901487e-8,6.94511678236082e-7,0.0008097732934055982,0.025 mg/kg
596.99,2.3213768335614485e-7,2.5240863109723973e-7,7.112331159081312e-9,1.3914788214421071e-8,7.00475494756516e-8,1.6829362626180678e-8,4.003378513931776e-8,1.7125352310840262e-8,1.140192608965389e-7,7.451201954724243e-8,8.558115110659907e-8,2.379434911684864e-9,3.8525667084598885e-8,6.939516608066765e-7,0.000805427071484345,0.025 mg/kg
597.99,2.319506990206486e-7,2.521877223816793e-7,7.106580329308149e-9,1.3904604106952505e-8,6.999637982007917e-8,1.6816602197702787e-8,3.999915399794491e-8,1.7112081336908007e-8,1.1392163180343094e-7,7.444886897151085e-8,8.551248816824093e-8,2.377412195411839e-9,3.849276747419773e-8,6.933506833779212e-7,0.0008011395894859307,0.025 mg/kg
598.99,2.3175040944670333e-7,2.519522780229933e-7,7.1004213375882635e-9,1.3893627134113352e-8,6.994121043984822e-8,1.680289792109539e-8,3.996195668109306e-8,1.7097829451300508e-8,1.1381747070556625e-7,7.438143841359165e-8,8.543891643442802e-8,2.375252656242319e-9,3.8457657823409184e-8,6.927099319424648e-7,0.0007969095845002417,0.025 mg/kg
599.99,2.3153721889789205e-7,2.517027378821384e-7,7.0938665870549396e-9,1.3881880810736101e-8,6.988215976338785e-8,1.6788278112795603e-8,3.9924859868474746e-8,1.708262625057394e-8,1.1370697851139393e-7,7.430985860178527e-8,8.536058471215304e-8,2.372960478337248e-9,3.842040588840083e-8,6.920306021180232e-7,0.0007927357185110116,0.025 mg/kg
600.99,2.31311535588457e-7,2.5143955340755906e-7,7.086928610302685e-9,1.386938901038617e-8,6.98193481559579e-8,1.677277158993428e-8,3.988589612525954e-8,1.7066501605270216e-8,1.1359035817655522e-7,7.423426203340967e-8,8.527764345838262e-8,2.3705399014062674e-9,3.838108024220901e-8,6.913139235558726e-7,0.0007886164029702519,0.025 mg/kg
601.99,2.3107372360789312e-7,2.5116313290444125e-7,7.0796185775023735e-9,1.385617308717142e-8,6.975288330584491e-8,1.6756404131906993e-8,3.98439756766642e-8,1.7049482167606586e-8,1.1346779050571582e-7,7.415476703038652e-8,8.519022678838604e-8,2.3679947109462486e-9,3.8339742025265764e-8,6.905610119900688e-7,0.0007845509645637032,0.025 mg/kg
602.99,2.3082414003252607e-7,2.5087387698509927e-7,7.071947441472801e-9,1.3842253980352622e-8,6.968287079971806e-8,1.6739201010549458e-8,3.979864108488166e-8,1.7031594079813363e-8,1.1333945277595823e-7,7.407148960753055e-8,8.509846619987676e-8,2.3653286186517363e-9,3.829645118028889e-8,6.89772962470209e-7,0.0007805388936826554,0.025 mg/kg
603.99,2.3056315354122822e-7,2.5057220029450095e-7,7.0639265366117254e-9,1.3827653427856229e-8,6.960942017647443e-8,1.672118847882643e-8,3.9750453250753434e-8,1.7012864298050884e-8,1.132055284042033e-7,7.398455017077764e-8,8.500249787726976e-8,2.36254547624787e-9,3.8251269870129675e-8,6.889509070836942e-7,0.0007765790279540607,0.025 mg/kg
604.99,2.3029115063914935e-7,2.502585365725614e-7,7.0555678092268705e-9,1.3812394470885368e-8,6.953264733035843e-8,1.670239437197362e-8,3.9702607555847404e-8,1.6993320999312218e-8,1.1306621059623332e-7,7.38940762954351e-8,8.490246559695704e-8,2.3596493640502504e-9,3.820426388902039e-8,6.880960251286626e-7,0.0007726683232768812,0.025 mg/kg
605.99,2.3000845135130935e-7,2.499332359884865e-7,7.046881052207608e-9,1.3796495672344737e-8,6.945264587386951e-8,1.668284099972501e-8,3.965383893725336e-8,1.6972987658793025e-8,1.1292165783460791e-7,7.380017093976733e-8,8.479848678417359e-8,2.3566435773019685e-9,3.8155486593360234e-8,6.872092712305837e-7,0.0007688063467992582,0.025 mg/kg
606.99,2.297153693226933e-7,2.495966408398294e-7,7.037875850236171e-9,1.377997516076902e-8,6.936950726408852e-8,1.666255013702649e-8,3.960238979174884e-8,1.695188730225165e-8,1.1277202524810548e-7,7.370293467408483e-8,8.469067631167912e-8,2.353531335093153e-9,3.8104990132622714e-8,6.862915790375325e-7,0.0007649929692289358,0.025 mg/kg
607.99,2.2941223590163364e-7,2.492491234634398e-7,7.028562378738244e-9,1.3762852422110677e-8,6.928332977552452e-8,1.6641545287359023e-8,3.9548246815398997e-8,1.6930044177407065e-8,1.1261747744257733e-7,7.360247538433212e-8,8.457915639299967e-8,2.3503160888636184e-9,3.805283022857201e-8,6.853439660642159e-7,0.0007612272188096256,0.025 mg/kg
608.99,2.2909939161582688e-7,2.4889107925391776e-7,7.018951165116049e-9,1.3745147937773546e-8,6.919421664014461e-8,1.6619851259836543e-8,3.949446818847188e-8,1.6907483099105352e-8,1.1245818455263253e-7,7.349890615100966e-8,8.446405383005335e-8,2.3470014538738546e-9,3.7999065001470045e-8,6.843675142052997e-7,0.0007575069434252134,0.025 mg/kg
609.99,2.2877712311061875e-7,2.4852281905369364e-7,7.009050980742059e-9,1.3726878325692748e-8,6.910225164757776e-8,1.659748797878047e-8,3.944079466209612e-8,1.6884225101913657e-8,1.1229428843323837e-7,7.339231907642019e-8,8.434547380101304e-8,2.343590378034061e-9,3.7943742200861895e-8,6.833630692991584e-7,0.0007538318717804865,0.025 mg/kg
610.99,2.2844571498024918e-7,2.4814465036439355e-7,6.998870529397099e-9,1.3708060051971988e-8,6.900751782411806e-8,1.6574475175879363e-8,3.938680530904052e-8,1.6860291077583344e-8,1.1212592985281685e-7,7.328280544141378e-8,8.422352064813898e-8,2.3400857831428456e-9,3.7886909172595074e-8,6.823314678570791e-7,0.0007502018163209102,0.025 mg/kg
611.99,2.281054820488394e-7,2.477569235950459e-7,6.988419486565128e-9,1.3688711625656024e-8,6.891010843078003e-8,1.655083513970384e-8,3.933123414475824e-8,1.6835704065369276e-8,1.1195326526922752e-7,7.317046769674463e-8,8.409831058671038e-8,2.336490946942379e-9,3.7828618870315314e-8,6.812736657348226e-7,0.0007466154566998832,0.025 mg/kg
612.99,2.2775672959604217e-7,2.4735998619419873e-7,6.977707266637708e-9,1.36688512177544e-8,6.881011501504399e-8,1.652658980088501e-8,3.9272981717873705e-8,1.6810486361612787e-8,1.1177644680688405e-7,7.305540621406463e-8,8.396995686263636e-8,2.332809079444529e-9,3.776892302715204e-8,6.801906128619616e-7,0.0007430707951557714,0.025 mg/kg
613.99,2.2739970964926072e-7,2.469541166392646e-7,6.966741600827879e-9,1.3648493592252622e-8,6.870761204336788e-8,1.6501756866617827e-8,3.9212374566960836e-8,1.6784656439130627e-8,1.1159559933948045e-7,7.293770259268681e-8,8.383855229342267e-8,2.3290427915334153e-9,3.770786384127646e-8,6.790830687707715e-7,0.0007395671828128375,0.025 mg/kg
614.99,2.2703467397727302e-7,2.4653959305861446e-7,6.955530212113376e-9,1.362765349618147e-8,6.86026738972357e-8,1.647635402298826e-8,3.9149746289390045e-8,1.6758232752256437e-8,1.1141084760754016e-7,7.281743833882963e-8,8.370418959632633e-8,2.325194691124064e-9,3.76454834638209e-8,6.779517920266231e-7,0.0007361039787225382,0.025 mg/kg
